project,classifier,fold,balanced_acc,feature_extraction
gnome,nb,4,0.5579731576176646,tf-idf
gnome,nb,5,0.5814554988662132,tf-idf
gnome,nb,6,0.5787570758483624,tf-idf
gnome,nb,7,0.5520417457754434,tf-idf
gnome,nb,8,0.5502002152979866,tf-idf
gnome,nb,9,0.5839174800354925,tf-idf
gnome,nb,10,0.5972765059867238,tf-idf
gnome,nb,11,0.5808935389350933,tf-idf
gnome,nb,12,0.575193706748684,tf-idf
gnome,nb,13,0.5632605207216916,tf-idf
gnome,nb,14,0.5699717853319216,tf-idf
gnome,nb,15,0.5786189843803147,tf-idf
gnome,nb,16,0.5661882355729914,tf-idf
gnome,nb,17,0.5890758365323758,tf-idf
gnome,nb,18,0.5728768568059679,tf-idf
gnome,nb,19,0.5683488580571239,tf-idf
gnome,nb,20,0.5604308962535768,tf-idf
gnome,nb,21,0.5632309876652765,tf-idf
gnome,nb,22,0.5837059710762132,tf-idf
gnome,nb,23,0.5875827452186722,tf-idf
gnome,nb,24,0.5649259029195137,tf-idf
gnome,nb,25,0.5720441691354701,tf-idf
gnome,nb,26,0.5658435909575097,tf-idf
gnome,nb,27,0.5767679607054089,tf-idf
gnome,nb,28,0.5854409416218134,tf-idf
gnome,nb,29,0.5745623379851568,tf-idf
gnome,nb,30,0.570186217979015,tf-idf
gnome,nb,31,0.5712777284826974,tf-idf
gnome,nb,32,0.5858466548253405,tf-idf
gnome,nb,33,0.5805085750180745,tf-idf
gnome,nb,34,0.5818615257048092,tf-idf
gnome,nb,35,0.5629631160976128,tf-idf
gnome,nb,36,0.5668208835056063,tf-idf
gnome,nb,37,0.5904292532534907,tf-idf
gnome,nb,38,0.5709765186017626,tf-idf
gnome,nb,39,0.5766880695940348,tf-idf
gnome,nb,40,0.5861470453436627,tf-idf
gnome,nb,41,0.5905703194806886,tf-idf
gnome,nb,42,0.5736558280974524,tf-idf
gnome,nb,43,0.5600633117363392,tf-idf
gnome,nb,44,0.5761308048574183,tf-idf
gnome,nb,45,0.5592580782312925,tf-idf
gnome,nb,46,0.5819347739924161,tf-idf
gnome,nb,47,0.5636624002177605,tf-idf
gnome,nb,48,0.578998834271242,tf-idf
gnome,nb,49,0.5647646937024877,tf-idf
gnome,nn,0,0.5519528861237404,tf-idf
gnome,nn,1,0.5505945514242612,tf-idf
gnome,nn,2,0.5407337038549639,tf-idf
gnome,nn,3,0.559424277388243,tf-idf
gnome,nn,4,0.540628826281638,tf-idf
gnome,nn,5,0.5689129818594104,tf-idf
gnome,nn,6,0.5622393692217602,tf-idf
gnome,nn,7,0.5451881162351911,tf-idf
gnome,nn,8,0.5581570728937468,tf-idf
gnome,nn,9,0.5504125998225377,tf-idf
gnome,nn,10,0.5761124848227026,tf-idf
gnome,nn,11,0.5355166188178886,tf-idf
gnome,nn,12,0.5477050925652096,tf-idf
gnome,nn,13,0.5553925545206388,tf-idf
gnome,nn,14,0.5451345963882859,tf-idf
gnome,nn,15,0.5634326040597577,tf-idf
gnome,nn,16,0.5503182297654463,tf-idf
gnome,nn,17,0.5580263928404541,tf-idf
gnome,nn,18,0.5555042039212899,tf-idf
gnome,nn,19,0.5728697288664873,tf-idf
gnome,nn,20,0.56468759135727,tf-idf
gnome,nn,21,0.5343346052592659,tf-idf
gnome,nn,22,0.5650267648537546,tf-idf
gnome,nn,23,0.5683524310382566,tf-idf
gnome,nn,24,0.5628360990327447,tf-idf
gnome,nn,25,0.5675692473430152,tf-idf
gnome,nn,26,0.5542786128535921,tf-idf
gnome,nn,27,0.5533184400520772,tf-idf
gnome,nn,28,0.5408928254569113,tf-idf
gnome,nn,29,0.5461009907318632,tf-idf
gnome,nn,30,0.5408356177332452,tf-idf
gnome,nn,31,0.5681691807157645,tf-idf
gnome,nn,32,0.5683155713439905,tf-idf
gnome,nn,33,0.5507567586787242,tf-idf
gnome,nn,34,0.5648942786069652,tf-idf
gnome,nn,35,0.5737958612298177,tf-idf
gnome,nn,36,0.5333223812737542,tf-idf
gnome,nn,37,0.5594847775175644,tf-idf
gnome,nn,38,0.5881247412314425,tf-idf
gnome,nn,39,0.5583619363238252,tf-idf
gnome,nn,40,0.5410532385162407,tf-idf
gnome,nn,41,0.5564476043386413,tf-idf
gnome,nn,42,0.565760593044857,tf-idf
gnome,nn,43,0.5423153161149079,tf-idf
gnome,nn,44,0.5561069673076582,tf-idf
gnome,nn,45,0.5755385487528344,tf-idf
gnome,nn,46,0.5511082978887029,tf-idf
gnome,nn,47,0.568232116123153,tf-idf
gnome,nn,48,0.535284005846396,tf-idf
gnome,nn,49,0.5587925577543111,tf-idf
gnome,rf,0,0.5728067143477529,tf-idf
gnome,rf,1,0.5628863844765877,tf-idf
gnome,rf,2,0.5545010091683388,tf-idf
gnome,rf,3,0.587589124582113,tf-idf
gnome,rf,4,0.5482015367234312,tf-idf
gnome,rf,5,0.5830853174603174,tf-idf
gnome,rf,6,0.5716915787792571,tf-idf
gnome,rf,7,0.5838065073253249,tf-idf
gnome,rf,8,0.5675231267892209,tf-idf
gnome,rf,9,0.5626826382727004,tf-idf
gnome,rf,10,0.5759795449912702,tf-idf
gnome,rf,11,0.5577751798028827,tf-idf
gnome,rf,12,0.5588055243390312,tf-idf
gnome,rf,13,0.5703098631580817,tf-idf
gnome,rf,14,0.5753574153707833,tf-idf
gnome,rf,15,0.5828218953620095,tf-idf
gnome,rf,16,0.6007386841762175,tf-idf
gnome,rf,17,0.5516544324237997,tf-idf
gnome,rf,18,0.5802759360316643,tf-idf
gnome,rf,19,0.5695555120190452,tf-idf
gnome,rf,20,0.5873973476492944,tf-idf
gnome,rf,21,0.5558981867660544,tf-idf
gnome,rf,22,0.5805976991098099,tf-idf
gnome,rf,23,0.5541208449921026,tf-idf
gnome,rf,24,0.5681648770964594,tf-idf
gnome,rf,25,0.5627850468949311,tf-idf
gnome,rf,26,0.570884128299207,tf-idf
gnome,rf,27,0.5804873357793822,tf-idf
gnome,rf,28,0.579517359673508,tf-idf
gnome,rf,29,0.5678509285891836,tf-idf
gnome,rf,30,0.5768858115133756,tf-idf
gnome,rf,31,0.5804584442472641,tf-idf
gnome,rf,32,0.5781512729425695,tf-idf
gnome,rf,33,0.5414009813565951,tf-idf
gnome,rf,34,0.578670634920635,tf-idf
gnome,rf,35,0.5752547969155619,tf-idf
gnome,rf,36,0.5550710995867818,tf-idf
gnome,rf,37,0.5706815284736015,tf-idf
gnome,rf,38,0.5674617022535045,tf-idf
gnome,rf,39,0.5707273050065096,tf-idf
gnome,rf,40,0.5724374990759769,tf-idf
gnome,rf,41,0.6057129585249093,tf-idf
gnome,rf,42,0.5492084058073906,tf-idf
gnome,rf,43,0.5510192006153665,tf-idf
gnome,rf,44,0.5724383506544974,tf-idf
gnome,rf,45,0.5695330215419501,tf-idf
gnome,rf,46,0.5809527753293541,tf-idf
gnome,rf,47,0.5722559514299409,tf-idf
gnome,rf,48,0.5844472847987786,tf-idf
gnome,rf,49,0.5701940426538883,tf-idf
gnome,svm,0,0.5767683213244352,tf-idf
gnome,svm,1,0.5745821871210104,tf-idf
gnome,svm,2,0.5820134240105119,tf-idf
gnome,svm,3,0.5888819857400669,tf-idf
gnome,svm,4,0.5650667510543532,tf-idf
gnome,svm,5,0.5854237528344671,tf-idf
gnome,svm,6,0.5981021643075577,tf-idf
gnome,svm,7,0.567371104447244,tf-idf
gnome,svm,8,0.5815248893936168,tf-idf
gnome,svm,9,0.5595356403430938,tf-idf
gnome,svm,10,0.6016768144071327,tf-idf
gnome,svm,11,0.585374552342617,tf-idf
gnome,svm,12,0.575842846158396,tf-idf
gnome,svm,13,0.5626387811535933,tf-idf
gnome,svm,14,0.5871283146319968,tf-idf
gnome,svm,15,0.5926429832682143,tf-idf
gnome,svm,16,0.5894554537589038,tf-idf
gnome,svm,17,0.5849042653243504,tf-idf
gnome,svm,18,0.5710741181838113,tf-idf
gnome,svm,19,0.5924893582916273,tf-idf
gnome,svm,20,0.5655203267157449,tf-idf
gnome,svm,21,0.567234596385364,tf-idf
gnome,svm,22,0.5979194392689202,tf-idf
gnome,svm,23,0.5697721881414788,tf-idf
gnome,svm,24,0.573191942497116,tf-idf
gnome,svm,25,0.58665425605905,tf-idf
gnome,svm,26,0.5639188069594034,tf-idf
gnome,svm,27,0.5856477097881405,tf-idf
gnome,svm,28,0.5856893594369197,tf-idf
gnome,svm,29,0.5666539422132263,tf-idf
gnome,svm,30,0.5985088382644863,tf-idf
gnome,svm,31,0.5779310854776694,tf-idf
gnome,svm,32,0.5895988750740082,tf-idf
gnome,svm,33,0.5588354686925912,tf-idf
gnome,svm,34,0.5815372542051647,tf-idf
gnome,svm,35,0.5791487376071682,tf-idf
gnome,svm,36,0.5672693259451331,tf-idf
gnome,svm,37,0.5914267927548691,tf-idf
gnome,svm,38,0.5798870290412255,tf-idf
gnome,svm,39,0.5728947212687892,tf-idf
gnome,svm,40,0.5679341799849199,tf-idf
gnome,svm,41,0.5925689229731409,tf-idf
gnome,svm,42,0.5759439376190645,tf-idf
gnome,svm,43,0.5615499541433686,tf-idf
gnome,svm,44,0.5715451819165863,tf-idf
gnome,svm,45,0.5686472505668934,tf-idf
gnome,svm,46,0.5829552244103571,tf-idf
gnome,svm,47,0.5735326315291166,tf-idf
gnome,svm,48,0.5729778748232175,tf-idf
gnome,svm,49,0.5931478687845713,tf-idf
