project,classifier,fold,balanced_acc,feature_extraction
freedesktop,rf,35,0.5713573906796888,tf-idf
freedesktop,rf,36,0.5476406686173612,tf-idf
freedesktop,rf,37,0.5507602964774203,tf-idf
freedesktop,rf,38,0.5733131090273947,tf-idf
freedesktop,rf,39,0.5429599206130438,tf-idf
freedesktop,rf,40,0.5820649183935449,tf-idf
freedesktop,rf,41,0.554412776037289,tf-idf
freedesktop,rf,42,0.558627740438837,tf-idf
freedesktop,rf,43,0.5494167355561679,tf-idf
freedesktop,rf,44,0.560559757479254,tf-idf
freedesktop,rf,45,0.5611550490212563,tf-idf
freedesktop,rf,46,0.5791613015699216,tf-idf
freedesktop,rf,47,0.5632955536181343,tf-idf
freedesktop,rf,48,0.5548214056079803,tf-idf
freedesktop,rf,49,0.552903192225495,tf-idf
freedesktop,nn,0,0.5404138757516745,tf-idf
freedesktop,nn,1,0.5392245596868884,tf-idf
freedesktop,nn,2,0.5577207726277417,tf-idf
freedesktop,nn,3,0.5088590826295745,tf-idf
freedesktop,nn,4,0.5358215588316425,tf-idf
freedesktop,nn,5,0.5113281405664224,tf-idf
freedesktop,nn,6,0.5563663945632327,tf-idf
freedesktop,nn,7,0.5404887757067345,tf-idf
freedesktop,nn,8,0.5459662748604994,tf-idf
freedesktop,nn,9,0.5312243145433355,tf-idf
freedesktop,nn,10,0.5308747855917667,tf-idf
freedesktop,nn,11,0.5139346141501215,tf-idf
freedesktop,nn,12,0.5291188688069104,tf-idf
freedesktop,nn,13,0.5730698810821402,tf-idf
freedesktop,nn,14,0.5401261597819762,tf-idf
freedesktop,nn,15,0.5133307862764576,tf-idf
freedesktop,nn,16,0.5200831702544031,tf-idf
freedesktop,nn,17,0.5235182550972024,tf-idf
freedesktop,nn,18,0.5668816137566137,tf-idf
freedesktop,nn,19,0.538952270723104,tf-idf
freedesktop,nn,20,0.5568872801533462,tf-idf
freedesktop,nn,21,0.5270890641237239,tf-idf
freedesktop,nn,22,0.5431179169863927,tf-idf
freedesktop,nn,23,0.5294174382716049,tf-idf
freedesktop,nn,24,0.5326692019400352,tf-idf
freedesktop,nn,25,0.5463547786917352,tf-idf
freedesktop,nn,26,0.5506865394255811,tf-idf
freedesktop,nn,27,0.5482432948727745,tf-idf
freedesktop,nn,28,0.5366787918871252,tf-idf
freedesktop,nn,29,0.5417161756599498,tf-idf
freedesktop,nn,30,0.5069670490214956,tf-idf
freedesktop,nn,31,0.5247091643470245,tf-idf
freedesktop,nn,32,0.5491777941685055,tf-idf
freedesktop,nn,33,0.5311386102230552,tf-idf
freedesktop,nn,34,0.5464052267505437,tf-idf
freedesktop,nn,35,0.5185305760618705,tf-idf
freedesktop,nn,36,0.5267884169105035,tf-idf
freedesktop,nn,37,0.5473003744173608,tf-idf
freedesktop,nn,38,0.5348777348777349,tf-idf
freedesktop,nn,39,0.49478563684142823,tf-idf
freedesktop,nn,40,0.5402530717036493,tf-idf
freedesktop,nn,41,0.5225949415450447,tf-idf
freedesktop,nn,42,0.5122332150509042,tf-idf
freedesktop,nn,43,0.5450904748782952,tf-idf
freedesktop,nn,44,0.545177144256974,tf-idf
freedesktop,nn,45,0.5776987676664537,tf-idf
freedesktop,nn,46,0.5547545716741242,tf-idf
freedesktop,nn,47,0.5215436149222228,tf-idf
freedesktop,nn,48,0.5242570559022186,tf-idf
freedesktop,nn,49,0.5506114400837706,tf-idf
