project,classifier,fold,balanced_acc,feature_extraction
gcc,svm,7,0.6904761904761905,tf-idf
gcc,svm,8,0.5,tf-idf
gcc,svm,9,0.08333333333333333,tf-idf
gcc,svm,10,0.625,tf-idf
gcc,svm,11,0.7,tf-idf
gcc,svm,12,0.875,tf-idf
gcc,svm,13,0.41666666666666663,tf-idf
gcc,svm,14,0.5,tf-idf
gcc,svm,15,0.5,tf-idf
gcc,svm,16,0.5,tf-idf
gcc,svm,17,0.6904761904761905,tf-idf
gcc,svm,18,0.6904761904761905,tf-idf
gcc,svm,19,0.5,tf-idf
gcc,svm,20,0.5,tf-idf
gcc,svm,21,0.4,tf-idf
gcc,svm,22,0.5952380952380952,tf-idf
gcc,svm,23,0.7083333333333333,tf-idf
gcc,svm,24,0.5952380952380952,tf-idf
gcc,svm,25,0.5,tf-idf
gcc,svm,26,0.5,tf-idf
gcc,svm,27,0.7083333333333333,tf-idf
gcc,svm,28,0.5416666666666666,tf-idf
gcc,svm,29,0.3333333333333333,tf-idf
gcc,svm,30,0.375,tf-idf
gcc,svm,31,0.625,tf-idf
gcc,svm,32,0.5238095238095238,tf-idf
gcc,svm,33,0.5,tf-idf
gcc,svm,34,0.5,tf-idf
gcc,svm,35,0.625,tf-idf
gcc,svm,36,0.8,tf-idf
gcc,svm,37,0.7083333333333333,tf-idf
gcc,svm,38,0.6904761904761905,tf-idf
gcc,svm,39,0.29166666666666663,tf-idf
gcc,svm,40,0.5625,tf-idf
gcc,svm,41,0.1111111111111111,tf-idf
gcc,svm,42,0.5952380952380952,tf-idf
gcc,svm,43,0.5,tf-idf
gcc,svm,44,0.6875,tf-idf
gcc,svm,45,0.4,tf-idf
gcc,svm,46,0.75,tf-idf
gcc,svm,47,0.4583333333333333,tf-idf
gcc,svm,48,0.6904761904761905,tf-idf
gcc,svm,49,0.5,tf-idf
