project,classifier,fold,balanced_acc,feature_extraction
gnome,rf,8,0.5745455782232449,bert
gnome,rf,9,0.6006057164489873,bert
gnome,rf,10,0.5792043989269464,bert
gnome,rf,11,0.5975325636471285,bert
gnome,rf,12,0.580193176636405,bert
gnome,rf,13,0.59849816264579,bert
gnome,rf,14,0.5928363135199721,bert
gnome,rf,15,0.5930427828868452,bert
gnome,rf,16,0.5839011421237232,bert
gnome,rf,17,0.5945826379271569,bert
gnome,rf,18,0.6017152490366775,bert
gnome,rf,19,0.5777681051278862,bert
gnome,rf,20,0.5658038110930981,bert
gnome,rf,21,0.5780725885171709,bert
gnome,rf,22,0.6120336676429692,bert
gnome,rf,23,0.5867207545376794,bert
gnome,rf,24,0.599612276911238,bert
gnome,rf,25,0.5802719240219241,bert
gnome,rf,26,0.6001147446930579,bert
gnome,rf,27,0.6087667043296676,bert
gnome,rf,28,0.5818762758498269,bert
gnome,rf,29,0.601018301627863,bert
gnome,rf,30,0.5968848474467149,bert
gnome,rf,31,0.6013089299556786,bert
gnome,rf,32,0.6147332919144404,bert
gnome,rf,33,0.6077386770935158,bert
gnome,rf,34,0.5540467732386027,bert
gnome,rf,35,0.5972932651321399,bert
gnome,rf,36,0.5597776870216808,bert
gnome,rf,37,0.6111907837815416,bert
gnome,rf,38,0.5973235577804998,bert
gnome,rf,39,0.5643325948654765,bert
gnome,rf,40,0.576371807000946,bert
gnome,rf,41,0.5898260256607708,bert
gnome,rf,42,0.5995956243418172,bert
gnome,rf,43,0.603468743322491,bert
gnome,rf,44,0.5767810869333712,bert
gnome,rf,45,0.5771387546237754,bert
gnome,rf,46,0.6072070628860291,bert
gnome,rf,47,0.59721260643932,bert
gnome,rf,48,0.5819417826045807,bert
gnome,rf,49,0.580514390510841,bert
gnome,nn,0,0.5601151546467853,bert
gnome,nn,1,0.5260559006211181,bert
gnome,nn,2,0.5169763513513513,bert
gnome,nn,3,0.5688958906541226,bert
gnome,nn,4,0.5675278433320913,bert
gnome,nn,5,0.5295889884952223,bert
gnome,nn,6,0.5554739727974136,bert
gnome,nn,7,0.5391243272017507,bert
gnome,nn,8,0.5405755910588486,bert
gnome,nn,9,0.5454893644709445,bert
gnome,nn,10,0.5428954662002935,bert
gnome,nn,11,0.5744419775014802,bert
gnome,nn,12,0.5530717572441239,bert
gnome,nn,13,0.5449589627972756,bert
gnome,nn,14,0.5685196467547217,bert
gnome,nn,15,0.5348438402416811,bert
gnome,nn,16,0.5545628759515233,bert
gnome,nn,17,0.5378064225938947,bert
gnome,nn,18,0.5642274392274391,bert
gnome,nn,19,0.5390543109421359,bert
gnome,nn,20,0.5457827269425324,bert
gnome,nn,21,0.5414988020232496,bert
gnome,nn,22,0.5470755303097541,bert
gnome,nn,23,0.5288415850993062,bert
gnome,nn,24,0.5541436055287536,bert
gnome,nn,25,0.5538886788886789,bert
gnome,nn,26,0.5494023221013657,bert
gnome,nn,27,0.561805280313293,bert
gnome,nn,28,0.5460770391408538,bert
gnome,nn,29,0.5372480124929018,bert
gnome,nn,30,0.5494723909711373,bert
gnome,nn,31,0.5433035687868728,bert
gnome,nn,32,0.5616742108221651,bert
gnome,nn,33,0.5405965816523002,bert
gnome,nn,34,0.536234458259325,bert
gnome,nn,35,0.5693556408070475,bert
gnome,nn,36,0.5234905386768944,bert
gnome,nn,37,0.532566697877283,bert
gnome,nn,38,0.5342573361026788,bert
gnome,nn,39,0.548975820113969,bert
gnome,nn,40,0.5553689687795648,bert
gnome,nn,41,0.5510416543259604,bert
gnome,nn,42,0.5605187959248873,bert
gnome,nn,43,0.5318724922244118,bert
gnome,nn,44,0.5657827789807486,bert
gnome,nn,45,0.5219134452887717,bert
gnome,nn,46,0.5767014945740849,bert
gnome,nn,47,0.5679273697727125,bert
gnome,nn,48,0.561976504826803,bert
gnome,nn,49,0.5376061170763451,bert
