project,classifier,fold,balanced_acc,feature_extraction
mozilla,rf,8,0.5860570832401818,tf-idf
mozilla,rf,9,0.6058540437451576,tf-idf
mozilla,rf,10,0.5933794466403162,tf-idf
mozilla,rf,11,0.5836419638204422,tf-idf
mozilla,rf,12,0.5750341064120055,tf-idf
mozilla,rf,13,0.5783150919514556,tf-idf
mozilla,rf,14,0.5814800952641644,tf-idf
mozilla,rf,15,0.5950964719878062,tf-idf
mozilla,rf,16,0.5969176961466088,tf-idf
mozilla,rf,17,0.5689344211897234,tf-idf
mozilla,rf,18,0.5879743991767168,tf-idf
mozilla,rf,19,0.5879892713488803,tf-idf
mozilla,rf,20,0.5847330500440548,tf-idf
mozilla,rf,21,0.5793019797378939,tf-idf
mozilla,rf,22,0.5814800952641644,tf-idf
mozilla,rf,23,0.6138095273561438,tf-idf
mozilla,rf,24,0.6050897980475445,tf-idf
mozilla,rf,25,0.5818459641765028,tf-idf
mozilla,rf,26,0.5774682261411948,tf-idf
mozilla,rf,27,0.580898472496177,tf-idf
mozilla,rf,28,0.5728063963023706,tf-idf
mozilla,rf,29,0.6084078045874293,tf-idf
mozilla,rf,30,0.6019687176931716,tf-idf
mozilla,rf,31,0.5838407603035263,tf-idf
mozilla,rf,32,0.5728211094703242,tf-idf
mozilla,rf,33,0.5912848931071275,tf-idf
mozilla,rf,34,0.5689411878592917,tf-idf
mozilla,rf,35,0.5919211822660098,tf-idf
mozilla,rf,36,0.5734002789400279,tf-idf
mozilla,rf,37,0.5710912559914375,tf-idf
mozilla,rf,38,0.5941605282312185,tf-idf
mozilla,rf,39,0.5891873772033559,tf-idf
mozilla,rf,40,0.5803252083906516,tf-idf
mozilla,rf,41,0.5799882901804799,tf-idf
mozilla,rf,42,0.5849009532320524,tf-idf
mozilla,rf,43,0.5852660300136425,tf-idf
mozilla,rf,44,0.5884787649101897,tf-idf
mozilla,rf,45,0.5727274248051122,tf-idf
mozilla,rf,46,0.5813388272936975,tf-idf
mozilla,rf,47,0.5989521292435973,tf-idf
mozilla,rf,48,0.6071804413947762,tf-idf
mozilla,rf,49,0.578226069151659,tf-idf
mozilla,svm,0,0.5719795850066934,tf-idf
mozilla,svm,1,0.5767308466389374,tf-idf
mozilla,svm,2,0.6088743299583086,tf-idf
mozilla,svm,3,0.5921438082556592,tf-idf
mozilla,svm,4,0.5986938349007314,tf-idf
mozilla,svm,5,0.6006034364056552,tf-idf
mozilla,svm,6,0.6029354862712999,tf-idf
mozilla,svm,7,0.5910766687024265,tf-idf
mozilla,svm,8,0.6063510693792384,tf-idf
mozilla,svm,9,0.5864566571309375,tf-idf
mozilla,svm,10,0.6046509680444832,tf-idf
mozilla,svm,11,0.5972576862949452,tf-idf
mozilla,svm,12,0.5648021828103684,tf-idf
mozilla,svm,13,0.5910244955699501,tf-idf
mozilla,svm,14,0.5789178691067401,tf-idf
mozilla,svm,15,0.6140534964125061,tf-idf
mozilla,svm,16,0.5964426230727466,tf-idf
mozilla,svm,17,0.5918731239973691,tf-idf
mozilla,svm,18,0.5995536821224895,tf-idf
mozilla,svm,19,0.5872680096714211,tf-idf
mozilla,svm,20,0.5945310670191053,tf-idf
mozilla,svm,21,0.5773910214703969,tf-idf
mozilla,svm,22,0.5939616373667913,tf-idf
mozilla,svm,23,0.6046523319380931,tf-idf
mozilla,svm,24,0.5844064386317908,tf-idf
mozilla,svm,25,0.58219980408443,tf-idf
mozilla,svm,26,0.5896235202939105,tf-idf
mozilla,svm,27,0.5765065032064356,tf-idf
mozilla,svm,28,0.5911696734754734,tf-idf
mozilla,svm,29,0.6144381143878463,tf-idf
mozilla,svm,30,0.5976400675328926,tf-idf
mozilla,svm,31,0.6073631156077965,tf-idf
mozilla,svm,32,0.5773202219537298,tf-idf
mozilla,svm,33,0.599891440563243,tf-idf
mozilla,svm,34,0.5868443392011438,tf-idf
mozilla,svm,35,0.5941686030300214,tf-idf
mozilla,svm,36,0.577863319386332,tf-idf
mozilla,svm,37,0.6099939503932245,tf-idf
mozilla,svm,38,0.5914231304066166,tf-idf
mozilla,svm,39,0.602613764398052,tf-idf
mozilla,svm,40,0.5712590067146033,tf-idf
mozilla,svm,41,0.5895922008884593,tf-idf
mozilla,svm,42,0.6002699582960977,tf-idf
mozilla,svm,43,0.5941336971350615,tf-idf
mozilla,svm,44,0.5885355656327693,tf-idf
mozilla,svm,45,0.597201311519288,tf-idf
mozilla,svm,46,0.6068280750055808,tf-idf
mozilla,svm,47,0.5751582042882668,tf-idf
mozilla,svm,48,0.5962517391863122,tf-idf
mozilla,svm,49,0.5900684070920006,tf-idf
