bug_id,bug_fix_time,long_lived,y_hat,project_name
FIREFOX-245588,230,N,N,mozilla
FIREFOX-246372,152,N,N,mozilla
FIREFOX-246779,710,Y,N,mozilla
FIREFOX-248210,2,N,N,mozilla
FIREFOX-248330,852,Y,N,mozilla
FIREFOX-249735,2730,Y,N,mozilla
FIREFOX-250058,15,N,N,mozilla
FIREFOX-252273,1158,Y,N,mozilla
FIREFOX-255963,7,N,N,mozilla
FIREFOX-258318,1,N,Y,mozilla
FIREFOX-258990,4,N,N,mozilla
FIREFOX-263940,7,N,N,mozilla
FIREFOX-267140,0,N,N,mozilla
FIREFOX-269933,1126,Y,N,mozilla
FIREFOX-270709,1,N,N,mozilla
FIREFOX-278284,782,Y,N,mozilla
FIREFOX-283608,1,N,N,mozilla
FIREFOX-284655,31,N,N,mozilla
FIREFOX-291106,305,N,N,mozilla
FIREFOX-293472,31,N,N,mozilla
FIREFOX-296573,28,N,N,mozilla
FIREFOX-302667,6,N,N,mozilla
FIREFOX-304793,18,N,N,mozilla
FIREFOX-305127,1,N,N,mozilla
FIREFOX-309496,513,Y,N,mozilla
FIREFOX-310060,0,N,N,mozilla
FIREFOX-311851,1007,Y,N,mozilla
FIREFOX-312339,1,N,N,mozilla
FIREFOX-317844,249,N,N,mozilla
FIREFOX-319894,0,N,N,mozilla
FIREFOX-325161,8,N,N,mozilla
FIREFOX-327762,3,N,N,mozilla
FIREFOX-328600,1210,Y,N,mozilla
FIREFOX-329961,145,N,N,mozilla
FIREFOX-330024,17,N,N,mozilla
FIREFOX-331755,8,N,N,mozilla
FIREFOX-333488,296,N,N,mozilla
FIREFOX-339361,59,N,N,mozilla
FIREFOX-341302,0,N,N,mozilla
FIREFOX-342909,8,N,N,mozilla
FIREFOX-343104,11,N,N,mozilla
FIREFOX-343825,5,N,N,mozilla
FIREFOX-346314,1,N,N,mozilla
FIREFOX-346764,7,N,N,mozilla
FIREFOX-347415,28,N,N,mozilla
FIREFOX-348565,4,N,N,mozilla
FIREFOX-349148,6,N,N,mozilla
FIREFOX-351260,95,N,N,mozilla
FIREFOX-352238,1,N,N,mozilla
FIREFOX-352768,0,N,N,mozilla
FIREFOX-354213,24,N,N,mozilla
FIREFOX-354531,71,N,N,mozilla
FIREFOX-354894,1035,Y,N,mozilla
FIREFOX-355597,1074,Y,N,mozilla
FIREFOX-355729,125,N,N,mozilla
FIREFOX-357843,12,N,N,mozilla
FIREFOX-358179,5,N,N,mozilla
FIREFOX-359204,80,N,N,mozilla
FIREFOX-362627,0,N,N,mozilla
FIREFOX-365729,13,N,N,mozilla
FIREFOX-372044,0,N,N,mozilla
FIREFOX-376954,0,N,N,mozilla
FIREFOX-383339,350,N,N,mozilla
FIREFOX-383987,3,N,N,mozilla
FIREFOX-384503,0,N,N,mozilla
FIREFOX-387069,20,N,N,mozilla
FIREFOX-387912,60,N,N,mozilla
FIREFOX-389274,56,N,N,mozilla
FIREFOX-391534,160,N,N,mozilla
FIREFOX-395128,519,Y,N,mozilla
FIREFOX-395446,2,N,N,mozilla
FIREFOX-396702,0,N,N,mozilla
FIREFOX-396998,132,N,N,mozilla
FIREFOX-398807,2363,Y,N,mozilla
FIREFOX-399065,0,N,N,mozilla
FIREFOX-408470,290,N,N,mozilla
FIREFOX-411775,1121,Y,N,mozilla
FIREFOX-413068,11,N,N,mozilla
FIREFOX-413531,21,N,N,mozilla
FIREFOX-414549,0,N,N,mozilla
FIREFOX-419957,69,N,N,mozilla
FIREFOX-420028,72,N,N,mozilla
FIREFOX-421763,412,Y,N,mozilla
FIREFOX-422161,1,N,N,mozilla
FIREFOX-427606,442,Y,N,mozilla
FIREFOX-429447,697,Y,N,mozilla
FIREFOX-430994,466,Y,N,mozilla
FIREFOX-432112,1,N,N,mozilla
FIREFOX-432436,162,N,N,mozilla
FIREFOX-442061,4,N,N,mozilla
FIREFOX-444763,36,N,N,mozilla
FIREFOX-454562,364,N,N,mozilla
FIREFOX-456048,12,N,N,mozilla
FIREFOX-461304,1109,Y,N,mozilla
FIREFOX-473156,3,N,N,mozilla
FIREFOX-480893,15,N,N,mozilla
FIREFOX-484026,280,N,N,mozilla
FIREFOX-487558,485,Y,N,mozilla
FIREFOX-489681,198,N,N,mozilla
FIREFOX-490130,50,N,Y,mozilla
FIREFOX-493602,2,N,N,mozilla
FIREFOX-494210,2097,Y,N,mozilla
FIREFOX-494905,6,N,N,mozilla
FIREFOX-502671,4,N,N,mozilla
FIREFOX-504387,1,N,N,mozilla
FIREFOX-507073,101,N,N,mozilla
FIREFOX-517708,0,N,N,mozilla
FIREFOX-528160,6,N,N,mozilla
FIREFOX-958447,62,N,Y,mozilla
FIREFOX-993421,1,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-375229,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-375283,8,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-377531,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-386873,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-418609,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-429429,1,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-453652,6,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-467103,3,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-486108,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-490646,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-503616,11,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-510231,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-511219,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-518742,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-524011,7,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-529413,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-529437,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-710184,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-742710,47,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-769243,1,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-949660,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-379209,3,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-395530,2,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-425903,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-464662,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-511723,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-516916,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-692286,20,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-767123,278,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-822521,823,Y,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-885441,0,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-920626,47,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-939926,29,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-958995,4,N,N,mozilla
INFRASTRUCTURE_&_OPERATIONS-959788,0,N,N,mozilla
INSTANTBIRD-954568,0,N,N,mozilla
JSS-122440,78,N,Y,mozilla
JSS-144934,6,N,N,mozilla
JSS-172695,94,N,N,mozilla
JSS-205066,4,N,N,mozilla
JSS-215190,1,N,N,mozilla
JSS-312774,1,N,N,mozilla
JSS-324451,9,N,N,mozilla
JSS-345130,170,N,N,mozilla
JSS-99375,0,N,N,mozilla
MAILNEWS_CORE-105459,20,N,N,mozilla
MAILNEWS_CORE-120870,48,N,N,mozilla
MAILNEWS_CORE-130442,2785,Y,N,mozilla
MAILNEWS_CORE-131013,888,Y,Y,mozilla
MAILNEWS_CORE-156998,1812,Y,N,mozilla
MAILNEWS_CORE-160027,2383,Y,N,mozilla
MAILNEWS_CORE-16800,41,N,N,mozilla
MAILNEWS_CORE-181446,1717,Y,N,mozilla
MAILNEWS_CORE-198100,2346,Y,N,mozilla
MAILNEWS_CORE-202729,779,Y,N,mozilla
MAILNEWS_CORE-209545,577,Y,N,mozilla
MAILNEWS_CORE-210694,34,N,N,mozilla
MAILNEWS_CORE-211311,36,N,N,mozilla
MAILNEWS_CORE-216612,29,N,N,mozilla
MAILNEWS_CORE-217518,190,N,N,mozilla
MAILNEWS_CORE-218885,0,N,N,mozilla
MAILNEWS_CORE-230251,1,N,N,mozilla
MAILNEWS_CORE-236941,87,N,N,mozilla
MAILNEWS_CORE-240770,1,N,N,mozilla
MAILNEWS_CORE-243605,4,N,N,mozilla
MAILNEWS_CORE-243618,54,N,N,mozilla
MAILNEWS_CORE-250768,12,N,N,mozilla
MAILNEWS_CORE-266536,1,N,N,mozilla
MAILNEWS_CORE-270415,551,Y,N,mozilla
MAILNEWS_CORE-281237,4,N,N,mozilla
MAILNEWS_CORE-284523,0,N,N,mozilla
MAILNEWS_CORE-300183,19,N,N,mozilla
MAILNEWS_CORE-309444,0,N,Y,mozilla
MAILNEWS_CORE-32216,6794,Y,N,mozilla
MAILNEWS_CORE-324467,3139,Y,Y,mozilla
MAILNEWS_CORE-327812,2478,Y,N,mozilla
MAILNEWS_CORE-340886,1105,Y,N,mozilla
MAILNEWS_CORE-350179,61,N,N,mozilla
MAILNEWS_CORE-361233,203,N,N,mozilla
MAILNEWS_CORE-365377,1872,Y,N,mozilla
MAILNEWS_CORE-384490,599,Y,N,mozilla
MAILNEWS_CORE-384979,94,N,N,mozilla
MAILNEWS_CORE-393727,4,N,N,mozilla
MAILNEWS_CORE-410176,44,N,N,mozilla
MAILNEWS_CORE-428427,101,N,N,mozilla
MAILNEWS_CORE-436793,2,N,N,mozilla
MAILNEWS_CORE-444417,83,N,N,mozilla
MAILNEWS_CORE-444813,1347,Y,N,mozilla
MAILNEWS_CORE-450149,32,N,N,mozilla
MAILNEWS_CORE-456247,15,N,N,mozilla
MAILNEWS_CORE-464921,11,N,N,mozilla
MAILNEWS_CORE-465834,3,N,N,mozilla
MAILNEWS_CORE-466507,0,N,N,mozilla
MAILNEWS_CORE-466636,0,N,N,mozilla
MAILNEWS_CORE-468108,24,N,N,mozilla
MAILNEWS_CORE-470650,93,N,N,mozilla
MAILNEWS_CORE-473594,0,N,N,mozilla
MAILNEWS_CORE-475120,6,N,N,mozilla
MAILNEWS_CORE-505221,86,N,N,mozilla
MAILNEWS_CORE-524662,1231,Y,N,mozilla
MAILNEWS_CORE-769588,94,N,N,mozilla
MAILNEWS_CORE-85296,1621,Y,N,mozilla
MAILNEWS_CORE-85613,188,N,N,mozilla
MAILNEWS_CORE-92111,3983,Y,N,mozilla
MARKETING-213415,5504,Y,N,mozilla
MARKETING-456223,768,Y,N,mozilla
MARKETING-932467,10,N,N,mozilla
MARKETPLACE_GRAVEYARD-798072,42,N,N,mozilla
MARKETPLACE_GRAVEYARD-888662,2,N,N,mozilla
MARKETPLACE_GRAVEYARD-906145,7,N,N,mozilla
MARKETPLACE_GRAVEYARD-922209,10,N,N,mozilla
MINIMO_GRAVEYARD-310971,23,N,N,mozilla
MINIMO_GRAVEYARD-319587,34,N,N,mozilla
MINIMO_GRAVEYARD-323020,92,N,N,mozilla
MOZILLA_LABS_GRAVEYARD-477737,15,N,N,mozilla
MOZILLA_LABS_GRAVEYARD-479495,10,N,N,mozilla
MOZILLA_LABS_GRAVEYARD-482827,19,N,N,mozilla
MOZILLA_LABS_GRAVEYARD-511512,105,N,N,mozilla
MOZILLA_LABS_GRAVEYARD-580822,0,N,N,mozilla
MOZILLA_LABS_GRAVEYARD-593031,37,N,N,mozilla
MOZILLA_LABS-376388,0,N,N,mozilla
MOZILLA_LABS-381016,5,N,N,mozilla
MOZILLA_LABS-382320,6,N,N,mozilla
MOZILLA_LABS-383140,4,N,N,mozilla
MOZILLA_LABS-383310,68,N,N,mozilla
MOZILLA_LABS-392899,2,N,N,mozilla
MOZILLA_LABS-419613,0,N,N,mozilla
MOZILLA_LABS-445222,3,N,N,mozilla
MOZILLA_LABS-480374,219,N,N,mozilla
MOZILLA_LABS-480997,2,N,N,mozilla
MOZILLA_LABS-495290,0,N,N,mozilla
MOZILLA_LABS-499368,23,N,Y,mozilla
MOZILLA_LOCALIZATIONS_GRAVEYARD-439349,31,N,N,mozilla
MOZILLA_LOCALIZATIONS-253584,818,Y,N,mozilla
MOZILLA_LOCALIZATIONS-255343,804,Y,N,mozilla
MOZILLA_LOCALIZATIONS-256141,798,Y,Y,mozilla
MOZILLA_LOCALIZATIONS-256427,796,Y,Y,mozilla
MOZILLA_LOCALIZATIONS-261002,868,Y,N,mozilla
MOZILLA_LOCALIZATIONS-270967,427,Y,N,mozilla
MOZILLA_LOCALIZATIONS-282078,13,N,N,mozilla
MOZILLA_LOCALIZATIONS-287634,1447,Y,N,mozilla
MOZILLA_LOCALIZATIONS-292466,2,N,N,mozilla
MOZILLA_LOCALIZATIONS-314005,1,N,Y,mozilla
MOZILLA_LOCALIZATIONS-315948,91,N,N,mozilla
MOZILLA_LOCALIZATIONS-316133,308,N,N,mozilla
MOZILLA_LOCALIZATIONS-316456,7,N,N,mozilla
MOZILLA_LOCALIZATIONS-320596,180,N,N,mozilla
MOZILLA_LOCALIZATIONS-342681,59,N,N,mozilla
MOZILLA_LOCALIZATIONS-351044,3,N,N,mozilla
MOZILLA_LOCALIZATIONS-351865,4,N,N,mozilla
MOZILLA_LOCALIZATIONS-351963,1,N,N,mozilla
MOZILLA_LOCALIZATIONS-356524,838,Y,N,mozilla
MOZILLA_LOCALIZATIONS-357590,16,N,N,mozilla
MOZILLA_LOCALIZATIONS-372935,50,N,N,mozilla
MOZILLA_LOCALIZATIONS-373548,0,N,N,mozilla
MOZILLA_LOCALIZATIONS-385186,349,N,N,mozilla
MOZILLA_LOCALIZATIONS-385323,92,N,N,mozilla
MOZILLA_LOCALIZATIONS-415556,63,N,N,mozilla
MOZILLA_LOCALIZATIONS-415648,162,N,N,mozilla
MOZILLA_LOCALIZATIONS-415682,1276,Y,N,mozilla
MOZILLA_LOCALIZATIONS-417512,111,N,N,mozilla
MOZILLA_LOCALIZATIONS-420016,771,Y,N,mozilla
MOZILLA_LOCALIZATIONS-427786,1,N,N,mozilla
MOZILLA_LOCALIZATIONS-430037,41,N,Y,mozilla
MOZILLA_LOCALIZATIONS-435952,51,N,N,mozilla
MOZILLA_LOCALIZATIONS-439405,8,N,N,mozilla
MOZILLA_LOCALIZATIONS-442480,5,N,N,mozilla
MOZILLA_LOCALIZATIONS-442899,147,N,N,mozilla
MOZILLA_LOCALIZATIONS-445150,107,N,Y,mozilla
MOZILLA_LOCALIZATIONS-449025,480,Y,N,mozilla
MOZILLA_LOCALIZATIONS-451224,0,N,N,mozilla
MOZILLA_LOCALIZATIONS-455320,77,N,N,mozilla
MOZILLA_LOCALIZATIONS-464468,107,N,N,mozilla
MOZILLA_LOCALIZATIONS-467332,7,N,N,mozilla
MOZILLA_LOCALIZATIONS-469111,22,N,N,mozilla
MOZILLA_LOCALIZATIONS-471933,167,N,N,mozilla
MOZILLA_LOCALIZATIONS-483090,7,N,N,mozilla
MOZILLA_LOCALIZATIONS-485170,6,N,N,mozilla
MOZILLA_LOCALIZATIONS-487814,3157,Y,N,mozilla
MOZILLA_LOCALIZATIONS-488521,21,N,N,mozilla
MOZILLA_LOCALIZATIONS-494773,132,N,N,mozilla
MOZILLA_LOCALIZATIONS-495231,6,N,N,mozilla
MOZILLA_LOCALIZATIONS-519220,56,N,N,mozilla
MOZILLA_LOCALIZATIONS-527131,20,N,N,mozilla
MOZILLA_LOCALIZATIONS-529588,20,N,N,mozilla
MOZILLA_MESSAGING-422817,139,N,N,mozilla
MOZILLA_MESSAGING-460459,0,N,N,mozilla
MOZILLA_MESSAGING-472862,0,N,N,mozilla
MOZILLA_MESSAGING-475795,105,N,N,mozilla
MOZILLA_MESSAGING-477942,0,N,N,mozilla
MOZILLA_MESSAGING-491252,0,N,N,mozilla
MOZILLA_MESSAGING-501680,407,Y,N,mozilla
MOZILLA_QA_GRAVEYARD-638979,11,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-108085,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-17649,75,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-215203,76,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-215284,75,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-22375,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-267811,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-27137,1753,Y,N,mozilla
MOZILLA.ORG_GRAVEYARD-273060,111,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-289581,7,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-292897,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-296201,1239,Y,N,mozilla
MOZILLA.ORG_GRAVEYARD-304849,2,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-308927,115,N,Y,mozilla
MOZILLA.ORG_GRAVEYARD-322841,32,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-356707,39,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-357039,3,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-359347,2,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-368468,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-372282,96,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-375049,35,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-378599,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-381522,4,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-383744,145,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-387755,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-399693,216,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-404459,50,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-404602,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-407532,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-409445,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-409940,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-420378,4,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-420788,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-425406,4,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-429483,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-431252,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-433983,13,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-435289,28,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-436015,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-439023,1165,Y,N,mozilla
MOZILLA.ORG_GRAVEYARD-443301,6,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-450022,65,N,Y,mozilla
MOZILLA.ORG_GRAVEYARD-450461,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-451645,3,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-453334,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-454653,51,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-454692,7,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-455887,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-456627,7,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-456710,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-458040,2,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-462981,4,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-469224,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-472424,6,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-473204,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-473210,2,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-476473,2,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-476534,8,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-477563,2,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-479245,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-481050,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-481710,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-482412,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-484806,2,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-489155,3,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-492291,18,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-494022,60,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-499496,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-502966,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-508491,22,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-512184,44,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-512597,13,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-513565,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-513797,44,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-521160,119,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-521921,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-522112,9,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-523379,1,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-524773,8,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-609047,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-75991,9,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-820408,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-860733,0,N,N,mozilla
MOZILLA.ORG_GRAVEYARD-869113,2,N,Y,mozilla
MOZILLA.ORG_GRAVEYARD-929054,0,N,N,mozilla
MOZILLA.ORG-171091,104,N,N,mozilla
MOZILLA.ORG-208528,123,N,N,mozilla
MOZILLA.ORG-219936,135,N,N,mozilla
MOZILLA.ORG-255961,1,N,N,mozilla
MOZILLA.ORG-262627,2,N,N,mozilla
MOZILLA.ORG-263732,92,N,N,mozilla
MOZILLA.ORG-271684,53,N,N,mozilla
MOZILLA.ORG-298411,377,Y,N,mozilla
MOZILLA.ORG-302393,13,N,N,mozilla
MOZILLA.ORG-304354,0,N,Y,mozilla
MOZILLA.ORG-320009,0,N,N,mozilla
MOZILLA.ORG-332018,2,N,N,mozilla
MOZILLA.ORG-339152,28,N,N,mozilla
MOZILLA.ORG-339252,6,N,N,mozilla
MOZILLA.ORG-341581,1,N,N,mozilla
MOZILLA.ORG-346391,24,N,N,mozilla
MOZILLA.ORG-354239,0,N,N,mozilla
MOZILLA.ORG-356724,89,N,N,mozilla
MOZILLA.ORG-367112,3,N,N,mozilla
MOZILLA.ORG-369781,1,N,N,mozilla
MOZILLA.ORG-370678,19,N,N,mozilla
MOZILLA.ORG-374042,5,N,N,mozilla
MOZILLA.ORG-384482,5,N,N,mozilla
MOZILLA.ORG-385842,0,N,N,mozilla
MOZILLA.ORG-386736,21,N,N,mozilla
MOZILLA.ORG-390375,37,N,N,mozilla
MOZILLA.ORG-396216,13,N,N,mozilla
MOZILLA.ORG-399798,0,N,N,mozilla
MOZILLA.ORG-407871,279,N,N,mozilla
MOZILLA.ORG-415108,0,N,N,mozilla
MOZILLA.ORG-418195,1,N,N,mozilla
MOZILLA.ORG-425816,0,N,N,mozilla
MOZILLA.ORG-429838,0,N,N,mozilla
MOZILLA.ORG-439279,4,N,N,mozilla
MOZILLA.ORG-440848,0,N,N,mozilla
MOZILLA.ORG-453118,41,N,N,mozilla
MOZILLA.ORG-453612,2141,Y,N,mozilla
MOZILLA.ORG-468120,41,N,N,mozilla
MOZILLA.ORG-474476,7,N,N,mozilla
MOZILLA.ORG-476462,1,N,N,mozilla
MOZILLA.ORG-485616,61,N,N,mozilla
MOZILLA.ORG-488408,7,N,N,mozilla
MOZILLA.ORG-493727,30,N,N,mozilla
MOZILLA.ORG-494949,3,N,N,mozilla
MOZILLA.ORG-521259,20,N,N,mozilla
MOZILLA.ORG-565658,5,N,N,mozilla
MOZILLA.ORG-683691,32,N,N,mozilla
MOZILLA.ORG-71137,107,N,N,mozilla
MOZILLA.ORG-77580,274,N,N,mozilla
MOZILLA.ORG-78004,14,N,N,mozilla
MOZILLA.ORG-91397,170,N,N,mozilla
MOZILLA.ORG-96722,0,N,N,mozilla
NSPR-144886,29,N,N,mozilla
NSPR-17374,56,N,N,mozilla
NSPR-184517,4,N,N,mozilla
NSPR-191948,22,N,N,mozilla
NSPR-210138,733,Y,N,mozilla
NSPR-23694,2,N,Y,mozilla
NSPR-274751,20,N,N,mozilla
NSPR-277704,3,N,N,mozilla
NSPR-293438,10,N,Y,mozilla
NSPR-326168,31,N,N,mozilla
NSPR-351470,7,N,N,mozilla
NSPR-480730,19,N,N,mozilla
NSPR-506502,31,N,N,mozilla
NSPR-51743,102,N,N,mozilla
NSPR-63273,0,N,N,mozilla
NSPR-72965,23,N,N,mozilla
NSPR-96199,128,N,N,mozilla
NSS-106379,3,N,N,mozilla
NSS-111293,51,N,N,mozilla
NSS-128370,71,N,N,mozilla
NSS-164035,0,N,N,mozilla
NSS-164124,1,N,N,mozilla
NSS-164126,15,N,Y,mozilla
NSS-180894,3,N,Y,mozilla
NSS-182086,1,N,N,mozilla
NSS-183146,11,N,N,mozilla
NSS-183350,0,N,N,mozilla
NSS-184557,158,N,N,mozilla
NSS-202058,3,N,N,mozilla
NSS-230761,2,N,N,mozilla
NSS-231018,12,N,N,mozilla
NSS-231566,1,N,N,mozilla
NSS-233586,46,N,N,mozilla
NSS-247739,4,N,N,mozilla
NSS-268502,10,N,N,mozilla
NSS-283765,6,N,N,mozilla
NSS-287495,20,N,N,mozilla
NSS-289819,0,N,N,mozilla
NSS-290345,818,Y,N,mozilla
NSS-297734,72,N,N,mozilla
NSS-312395,181,N,N,mozilla
NSS-336937,6,N,N,mozilla
NSS-347450,11,N,Y,mozilla
NSS-351767,239,N,N,mozilla
NSS-352439,3,N,N,mozilla
NSS-353909,38,N,N,mozilla
NSS-356215,6,N,N,mozilla
NSS-367288,47,N,N,mozilla
NSS-369357,858,Y,Y,mozilla
NSS-378489,43,N,N,mozilla
NSS-387621,13,N,N,mozilla
NSS-391183,49,N,N,mozilla
NSS-394419,651,Y,Y,mozilla
NSS-39489,125,N,N,mozilla
NSS-395224,13,N,N,mozilla
NSS-397122,3,N,N,mozilla
NSS-409236,729,Y,Y,mozilla
NSS-416928,1,N,N,mozilla
NSS-419763,1,N,N,mozilla
NSS-433437,1,N,N,mozilla
NSS-439123,5,N,N,mozilla
NSS-464246,9,N,N,mozilla
NSS-477028,316,N,Y,mozilla
NSS-488396,16,N,N,mozilla
NSS-495365,1,N,N,mozilla
NSS-499712,70,N,N,mozilla
NSS-509440,21,N,N,mozilla
NSS-53133,1238,Y,N,mozilla
NSS-63233,1,N,N,mozilla
NSS-63328,23,N,N,mozilla
NSS-661672,59,N,N,mozilla
NSS-66229,1,N,N,mozilla
NSS-69582,10,N,N,mozilla
NSS-70713,11,N,N,mozilla
NSS-72013,36,N,N,mozilla
NSS-84251,16,N,N,mozilla
NSS-87929,2,N,N,mozilla
NSS-88941,1,N,N,mozilla
OTHER_APPLICATIONS_GRAVEYARD-121505,35,N,N,mozilla
OTHER_APPLICATIONS_GRAVEYARD-162394,266,N,N,mozilla
