tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
873,0,70,0,Fold10,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
386,487,20,50,Fold10,0.4623541887592789,0.0931098696461825,0.9507389162561576,0.52192439295117,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,2293,4
0,0,0,0,Fold01,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold01,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold01,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold01,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold01,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold01,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
873,0,70,0,Fold01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
337,536,23,47,Fold01,0.40721102863202546,0.08061749571183534,0.9361111111111111,0.5083643034114732,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
357,516,35,35,Fold02,0.41569459172852596,0.06352087114337568,0.9107142857142857,0.4871175784288307,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
357,516,35,35,Fold02,0.41569459172852596,0.06352087114337568,0.9107142857142857,0.4871175784288307,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
357,516,35,35,Fold02,0.41569459172852596,0.06352087114337568,0.9107142857142857,0.4871175784288307,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
357,516,35,35,Fold02,0.41569459172852596,0.06352087114337568,0.9107142857142857,0.4871175784288307,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
357,516,35,35,Fold02,0.41569459172852596,0.06352087114337568,0.9107142857142857,0.4871175784288307,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
357,516,35,35,Fold02,0.41569459172852596,0.06352087114337568,0.9107142857142857,0.4871175784288307,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
871,2,70,0,Fold02,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
871,2,70,0,Fold02,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
871,2,70,0,Fold02,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
871,2,70,0,Fold02,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
871,2,70,0,Fold02,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
871,2,70,0,Fold02,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,eclipse,nb,unbalanced,cv10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,3581,4
