tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,seed,row
1731,23,20,1660,Fold2.Rep02,0.987478159580664,0.9863339275103981,0.9885779554540263,0.9874559414822122,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1724,30,13,1667,Fold3.Rep02,0.987478159580664,0.9823217442545669,0.9925158318940702,0.9874187880743186,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1727,27,9,1671,Fold4.Rep02,0.9895165987186954,0.9840989399293286,0.994815668202765,0.9894573040660468,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1729,25,14,1666,Fold5.Rep02,0.9886429819452534,0.9852158486102898,0.9919678714859438,0.9885918600481167,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1727,27,10,1670,Fold1.Rep03,0.9892253931275481,0.9840895698291102,0.9942429476108232,0.9891662587199668,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1727,27,13,1667,Fold2.Rep03,0.988351776354106,0.9840613931523022,0.9925287356321839,0.988295064392243,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1724,30,14,1666,Fold3.Rep03,0.9871869539895166,0.9823113207547169,0.9919447640966629,0.9871280424256899,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1731,23,17,1663,Fold4.Rep03,0.988351776354106,0.9863582443653618,0.9902745995423341,0.988316421953848,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1733,21,10,1670,Fold5.Rep03,0.9909726266744322,0.9875813128326434,0.9942627653471027,0.990922039089873,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1727,27,14,1666,Fold1.Rep04,0.9880605707629586,0.9840519787359716,0.9919586444572085,0.9880053115965901,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1731,23,9,1671,Fold2.Rep04,0.9906814210832848,0.98642266824085,0.9948275862068966,0.9906251272238733,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1730,24,12,1668,Fold3.Rep04,0.9895165987186954,0.9858156028368794,0.9931113662456946,0.9894634845412871,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
