tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,627,Fold06,0.4894613583138173,0.4894613583138173,0,0.24473067915690866,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
333,321,103,524,Fold06,0.6690085870413739,0.6201183431952663,0.7637614678899083,0.6919399055425872,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold07,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold07,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold07,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold07,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold07,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold07,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
2,652,1,625,Fold07,0.48984375,0.4894283476898982,0.6666666666666666,0.5780475071782825,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
2,652,1,625,Fold07,0.48984375,0.4894283476898982,0.6666666666666666,0.5780475071782825,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
2,652,1,625,Fold07,0.48984375,0.4894283476898982,0.6666666666666666,0.5780475071782825,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
2,652,1,625,Fold07,0.48984375,0.4894283476898982,0.6666666666666666,0.5780475071782825,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
2,652,1,625,Fold07,0.48984375,0.4894283476898982,0.6666666666666666,0.5780475071782825,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
2,652,1,625,Fold07,0.48984375,0.4894283476898982,0.6666666666666666,0.5780475071782825,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,654,0,626,Fold07,0.4890625,0.4890625,0,0.24453125,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
331,323,104,522,Fold07,0.66640625,0.6177514792899408,0.7609195402298851,0.689335509759913,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold08,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold08,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold08,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold08,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold08,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,0,0,0,Fold08,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,655,1,626,Fold08,0.48829953198127923,0.4886807181889149,0,0.24434035909445745,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,655,1,626,Fold08,0.48829953198127923,0.4886807181889149,0,0.24434035909445745,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,655,1,626,Fold08,0.48829953198127923,0.4886807181889149,0,0.24434035909445745,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,655,1,626,Fold08,0.48829953198127923,0.4886807181889149,0,0.24434035909445745,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,655,1,626,Fold08,0.48829953198127923,0.4886807181889149,0,0.24434035909445745,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
0,655,1,626,Fold08,0.48829953198127923,0.4886807181889149,0,0.24434035909445745,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
289,366,93,534,Fold08,0.641965678627145,0.5933333333333334,0.756544502617801,0.6749389179755672,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,283,3
