tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,1,139,0,Fold2.Rep01,0.9257294429708223,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,1,139,0,Fold2.Rep01,0.9257294429708223,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,1,139,0,Fold2.Rep01,0.9257294429708223,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,1,139,0,Fold2.Rep01,0.9257294429708223,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,1,139,0,Fold2.Rep01,0.9257294429708223,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,1,139,0,Fold2.Rep01,0.9257294429708223,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold2.Rep01,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,52,87,Fold2.Rep01,0.4360742705570292,0.07923497267759563,0.9339263024142312,0.5065806375459134,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold3.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1744,2,140,0,Fold3.Rep01,0.9247083775185578,0,0.9256900212314225,0.46284501061571126,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1744,2,140,0,Fold3.Rep01,0.9247083775185578,0,0.9256900212314225,0.46284501061571126,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1744,2,140,0,Fold3.Rep01,0.9247083775185578,0,0.9256900212314225,0.46284501061571126,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1744,2,140,0,Fold3.Rep01,0.9247083775185578,0,0.9256900212314225,0.46284501061571126,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1744,2,140,0,Fold3.Rep01,0.9247083775185578,0,0.9256900212314225,0.46284501061571126,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1744,2,140,0,Fold3.Rep01,0.9247083775185578,0,0.9256900212314225,0.46284501061571126,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold3.Rep01,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
741,1005,57,83,Fold3.Rep01,0.4369034994697773,0.07628676470588236,0.9285714285714286,0.5024290966386555,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep01,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,41,98,Fold4.Rep01,0.44190981432360743,0.08836789900811542,0.9471649484536082,0.5177664237308618,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
735,1011,41,98,Fold4.Rep01,0.44190981432360743,0.08836789900811542,0.9471649484536082,0.5177664237308618,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
