bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
PLATFORM-252884,0,N,Y,eclipse,nb
PLATFORM-267712,0,N,N,eclipse,nb
PLATFORM-28590,3,N,Y,eclipse,nb
PLATFORM-289616,1,N,N,eclipse,nb
PLATFORM-29654,6,N,Y,eclipse,nb
PLATFORM-315765,0,N,N,eclipse,nb
PLATFORM-363480,1019,Y,N,eclipse,nb
PLATFORM-379749,8,N,N,eclipse,nb
PLATFORM-434568,1497,Y,N,eclipse,nb
PLATFORM-57537,29,N,N,eclipse,nb
PLATFORM-62759,1,N,N,eclipse,nb
PLATFORM-66936,345,N,N,eclipse,nb
PLATFORM-67948,64,N,N,eclipse,nb
PLATFORM-68403,331,N,N,eclipse,nb
PLATFORM-87014,7,N,Y,eclipse,nb
PLATFORM-96738,0,N,Y,eclipse,nb
PLATFORM-9799,13,N,N,eclipse,nb
PLATFORM-98008,1,N,N,eclipse,nb
PTP-278395,26,N,N,eclipse,nb
PTP-367864,6,N,N,eclipse,nb
PTP-463976,78,N,Y,eclipse,nb
QVTO-475458,190,N,Y,eclipse,nb
RAP-191040,968,Y,N,eclipse,nb
RAP-307415,1,N,N,eclipse,nb
RIENA-262481,70,N,N,eclipse,nb
RTSC-428783,18,N,N,eclipse,nb
SUBVERSIVE-354058,0,N,N,eclipse,nb
SUBVERSIVE-382311,20,N,N,eclipse,nb
SUBVERSIVE-456139,0,N,N,eclipse,nb
SUBVERSIVE-486835,0,N,Y,eclipse,nb
SWTBOT-451547,11,N,N,eclipse,nb
TARGET_MANAGEMENT-189214,3,N,Y,eclipse,nb
TARGET_MANAGEMENT-264439,0,N,N,eclipse,nb
TITAN-493978,0,N,Y,eclipse,nb
TITAN-494325,1,N,N,eclipse,nb
TITAN-520608,29,N,Y,eclipse,nb
TMF-322434,8,N,Y,eclipse,nb
TMF-407451,1,N,Y,eclipse,nb
TMF-420435,1010,Y,Y,eclipse,nb
VERTX-479943,24,N,Y,eclipse,nb
VIATRA-270826,356,N,Y,eclipse,nb
VIATRA-419475,142,N,Y,eclipse,nb
WTP_COMMON_TOOLS-100339,131,N,N,eclipse,nb
WTP_COMMON_TOOLS-119733,0,N,N,eclipse,nb
WTP_COMMON_TOOLS-189279,273,N,N,eclipse,nb
WTP_COMMON_TOOLS-489878,0,N,N,eclipse,nb
WTP_JAVA_EE_TOOLS-101650,0,N,N,eclipse,nb
WTP_JAVA_EE_TOOLS-222630,6,N,N,eclipse,nb
WTP_JAVA_EE_TOOLS-241817,0,N,Y,eclipse,nb
WTP_SERVERTOOLS-129686,190,N,Y,eclipse,nb
WTP_SERVERTOOLS-228432,0,N,Y,eclipse,nb
WTP_SOURCE_EDITING-106783,75,N,N,eclipse,nb
WTP_SOURCE_EDITING-205518,945,Y,N,eclipse,nb
WTP_SOURCE_EDITING-305009,0,N,Y,eclipse,nb
Z_ARCHIVED-100084,31,N,N,eclipse,nb
Z_ARCHIVED-101531,0,N,N,eclipse,nb
Z_ARCHIVED-107023,0,N,Y,eclipse,nb
Z_ARCHIVED-110065,4,N,N,eclipse,nb
Z_ARCHIVED-113228,536,Y,Y,eclipse,nb
Z_ARCHIVED-116651,0,N,Y,eclipse,nb
Z_ARCHIVED-135662,0,N,N,eclipse,nb
Z_ARCHIVED-141394,34,N,N,eclipse,nb
Z_ARCHIVED-142591,4,N,N,eclipse,nb
Z_ARCHIVED-153808,7,N,N,eclipse,nb
Z_ARCHIVED-160011,4,N,Y,eclipse,nb
Z_ARCHIVED-161157,0,N,Y,eclipse,nb
Z_ARCHIVED-180298,54,N,N,eclipse,nb
Z_ARCHIVED-197509,1,N,Y,eclipse,nb
Z_ARCHIVED-200906,273,N,N,eclipse,nb
Z_ARCHIVED-219989,32,N,N,eclipse,nb
Z_ARCHIVED-221585,7,N,Y,eclipse,nb
Z_ARCHIVED-251856,0,N,Y,eclipse,nb
Z_ARCHIVED-268526,1,N,N,eclipse,nb
Z_ARCHIVED-269906,63,N,N,eclipse,nb
Z_ARCHIVED-277696,10,N,N,eclipse,nb
Z_ARCHIVED-283146,0,N,Y,eclipse,nb
Z_ARCHIVED-381309,2,N,N,eclipse,nb
Z_ARCHIVED-46139,6,N,Y,eclipse,nb
