bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
CORE-133657,9,N,N,mozilla,nb
CORE-133808,320,N,Y,mozilla,nb
CORE-134323,116,N,N,mozilla,nb
CORE-135278,37,N,Y,mozilla,nb
CORE-136260,325,N,Y,mozilla,nb
CORE-137094,21,N,N,mozilla,nb
CORE-138069,786,Y,Y,mozilla,nb
CORE-138489,81,N,Y,mozilla,nb
CORE-138684,206,N,Y,mozilla,nb
CORE-14408,46,N,N,mozilla,nb
CORE-144258,21,N,Y,mozilla,nb
CORE-145309,417,Y,N,mozilla,nb
CORE-145378,3,N,Y,mozilla,nb
CORE-145577,337,N,Y,mozilla,nb
CORE-145853,613,Y,Y,mozilla,nb
CORE-146034,1,N,N,mozilla,nb
CORE-14676,209,N,Y,mozilla,nb
CORE-150341,82,N,Y,mozilla,nb
CORE-152300,526,Y,Y,mozilla,nb
CORE-152844,183,N,Y,mozilla,nb
CORE-154191,13,N,Y,mozilla,nb
CORE-154340,49,N,N,mozilla,nb
CORE-154942,3,N,N,mozilla,nb
CORE-156731,119,N,N,mozilla,nb
CORE-160188,2,N,N,mozilla,nb
CORE-160377,173,N,Y,mozilla,nb
CORE-160683,884,Y,N,mozilla,nb
CORE-161042,37,N,Y,mozilla,nb
CORE-161452,429,Y,N,mozilla,nb
CORE-162358,107,N,N,mozilla,nb
CORE-16311,2136,Y,Y,mozilla,nb
CORE-163257,504,Y,N,mozilla,nb
CORE-164457,1568,Y,Y,mozilla,nb
CORE-16491,8,N,Y,mozilla,nb
CORE-165609,655,Y,Y,mozilla,nb
CORE-165622,5,N,N,mozilla,nb
CORE-166168,30,N,N,mozilla,nb
CORE-166235,2777,Y,N,mozilla,nb
CORE-167745,27,N,N,mozilla,nb
CORE-170446,80,N,N,mozilla,nb
CORE-170539,161,N,Y,mozilla,nb
CORE-170615,825,Y,Y,mozilla,nb
CORE-17175,570,Y,Y,mozilla,nb
CORE-173388,71,N,Y,mozilla,nb
CORE-173601,152,N,Y,mozilla,nb
CORE-174397,1689,Y,Y,mozilla,nb
CORE-175787,1291,Y,Y,mozilla,nb
CORE-177475,183,N,N,mozilla,nb
