bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
MARKETING-452063,541,Y,Y,mozilla,knn
MINIMO_GRAVEYARD-309683,1,N,Y,mozilla,knn
MOZILLA_LABS-392899,2,N,N,mozilla,knn
MOZILLA_LOCALIZATIONS-246681,864,Y,Y,mozilla,knn
MOZILLA_LOCALIZATIONS-390775,256,N,N,mozilla,knn
MOZILLA_LOCALIZATIONS-395685,169,N,Y,mozilla,knn
MOZILLA_LOCALIZATIONS-402568,753,Y,N,mozilla,knn
MOZILLA_LOCALIZATIONS-428189,53,N,N,mozilla,knn
MOZILLA_LOCALIZATIONS-429474,0,N,N,mozilla,knn
MOZILLA_LOCALIZATIONS-453618,0,N,Y,mozilla,knn
MOZILLA_LOCALIZATIONS-464468,107,N,Y,mozilla,knn
MOZILLA_LOCALIZATIONS-483090,7,N,Y,mozilla,knn
MOZILLA.ORG_GRAVEYARD-114316,967,Y,N,mozilla,knn
MOZILLA.ORG_GRAVEYARD-408765,1,N,Y,mozilla,knn
MOZILLA.ORG_GRAVEYARD-468682,1,N,Y,mozilla,knn
MOZILLA.ORG_GRAVEYARD-477563,2,N,Y,mozilla,knn
MOZILLA.ORG_GRAVEYARD-489435,1,N,Y,mozilla,knn
MOZILLA.ORG_GRAVEYARD-505802,0,N,N,mozilla,knn
MOZILLA.ORG-347532,212,N,N,mozilla,knn
MOZILLA.ORG-374042,5,N,Y,mozilla,knn
MOZILLA.ORG-776466,4,N,Y,mozilla,knn
NSPR-132208,8,N,Y,mozilla,knn
NSS-111293,51,N,Y,mozilla,knn
NSS-127365,12,N,Y,mozilla,knn
NSS-297734,72,N,Y,mozilla,knn
NSS-385642,2,N,N,mozilla,knn
NSS-425469,14,N,N,mozilla,knn
NSS-53127,10,N,Y,mozilla,knn
OTHER_APPLICATIONS-123664,697,Y,N,mozilla,knn
OTHER_APPLICATIONS-250864,6,N,Y,mozilla,knn
PENELOPE_GRAVEYARD-395922,502,Y,Y,mozilla,knn
RELEASE_ENGINEERING-346013,182,N,N,mozilla,knn
RELEASE_ENGINEERING-372757,23,N,Y,mozilla,knn
RELEASE_ENGINEERING-396986,4,N,Y,mozilla,knn
RELEASE_ENGINEERING-437513,4,N,N,mozilla,knn
RELEASE_ENGINEERING-505701,14,N,N,mozilla,knn
RELEASE_ENGINEERING-511749,393,Y,Y,mozilla,knn
RELEASE_ENGINEERING-668617,0,N,N,mozilla,knn
RHINO_GRAVEYARD-510443,16,N,N,mozilla,knn
SEAMONKEY-103372,4,N,Y,mozilla,knn
SEAMONKEY-136686,160,N,Y,mozilla,knn
SEAMONKEY-158438,2852,Y,Y,mozilla,knn
SEAMONKEY-205711,1,N,N,mozilla,knn
SEAMONKEY-209437,10,N,N,mozilla,knn
SEAMONKEY-239404,4,N,N,mozilla,knn
SEAMONKEY-263737,29,N,Y,mozilla,knn
SEAMONKEY-265683,5,N,Y,mozilla,knn
SEAMONKEY-290905,8,N,N,mozilla,knn
SEAMONKEY-35186,8,N,Y,mozilla,knn
SEAMONKEY-362265,7,N,N,mozilla,knn
SEAMONKEY-55358,839,Y,Y,mozilla,knn
SEAMONKEY-80625,277,N,Y,mozilla,knn
SEAMONKEY-89921,64,N,Y,mozilla,knn
SKYWRITER_GRAVEYARD-487459,0,N,N,mozilla,knn
SKYWRITER_GRAVEYARD-511289,8,N,N,mozilla,knn
SOCORRO-458798,48,N,N,mozilla,knn
SUPPORT.MOZILLA.ORG-437543,871,Y,N,mozilla,knn
TECH_EVANGELISM_GRAVEYARD-153201,2991,Y,Y,mozilla,knn
TECH_EVANGELISM_GRAVEYARD-190100,44,N,Y,mozilla,knn
TECH_EVANGELISM_GRAVEYARD-280555,1490,Y,Y,mozilla,knn
TESTING-789380,2,N,N,mozilla,knn
TESTOPIA-360100,29,N,Y,mozilla,knn
THUNDERBIRD-234793,0,N,Y,mozilla,knn
THUNDERBIRD-271841,1683,Y,Y,mozilla,knn
THUNDERBIRD-374993,0,N,Y,mozilla,knn
THUNDERBIRD-431573,385,Y,Y,mozilla,knn
THUNDERBIRD-492438,86,N,Y,mozilla,knn
THUNDERBIRD-569988,14,N,Y,mozilla,knn
TOOLKIT-244653,5,N,N,mozilla,knn
TOOLKIT-257218,5,N,N,mozilla,knn
TOOLKIT-302066,0,N,N,mozilla,knn
TOOLKIT-407453,28,N,N,mozilla,knn
TOOLKIT-470429,19,N,N,mozilla,knn
TOOLKIT-56644,46,N,N,mozilla,knn
TOOLKIT-676419,5,N,N,mozilla,knn
WEBSITES_GRAVEYARD-500120,103,N,N,mozilla,knn
WEBSITES_GRAVEYARD-511869,286,N,Y,mozilla,knn
WEBSITES-457713,0,N,N,mozilla,knn
WEBTOOLS_GRAVEYARD-115690,2462,Y,N,mozilla,knn
WEBTOOLS_GRAVEYARD-157894,2105,Y,Y,mozilla,knn
WEBTOOLS_GRAVEYARD-166172,821,Y,Y,mozilla,knn
WEBTOOLS_GRAVEYARD-318880,369,Y,Y,mozilla,knn
WEBTOOLS_GRAVEYARD-386674,17,N,Y,mozilla,knn
WEBTOOLS_GRAVEYARD-387680,1,N,Y,mozilla,knn
WWW.MOZILLA.ORG-294036,0,N,Y,mozilla,knn
WWW.MOZILLA.ORG-410269,1198,Y,N,mozilla,knn
WWW.MOZILLA.ORG-460423,208,N,Y,mozilla,knn
ADDONS.MOZILLA.ORG_GRAVEYARD-276467,513,Y,Y,mozilla,rf
ADDONS.MOZILLA.ORG_GRAVEYARD-330242,384,Y,N,mozilla,rf
ADDONS.MOZILLA.ORG_GRAVEYARD-343503,299,N,N,mozilla,rf
ADDONS.MOZILLA.ORG_GRAVEYARD-343804,18,N,Y,mozilla,rf
ADDONS.MOZILLA.ORG_GRAVEYARD-370610,6,N,N,mozilla,rf
ADDONS.MOZILLA.ORG_GRAVEYARD-431534,169,N,N,mozilla,rf
ADDONS.MOZILLA.ORG_GRAVEYARD-479905,22,N,N,mozilla,rf
BUGZILLA-124174,367,Y,N,mozilla,rf
BUGZILLA-133201,0,N,N,mozilla,rf
BUGZILLA-236926,22,N,N,mozilla,rf
BUGZILLA-337683,3,N,N,mozilla,rf
BUGZILLA-351178,26,N,N,mozilla,rf
BUGZILLA-365035,9,N,Y,mozilla,rf
BUGZILLA-65290,137,N,N,mozilla,rf
BUGZILLA-99203,298,N,N,mozilla,rf
BUGZILLA.MOZILLA.ORG-318635,4,N,N,mozilla,rf
BUGZILLA.MOZILLA.ORG-334959,877,Y,N,mozilla,rf
BUGZILLA.MOZILLA.ORG-380213,8,N,N,mozilla,rf
BUGZILLA.MOZILLA.ORG-508830,14,N,N,mozilla,rf
CALENDAR-247063,17,N,N,mozilla,rf
CALENDAR-304486,227,N,Y,mozilla,rf
CALENDAR-351168,23,N,N,mozilla,rf
CALENDAR-392028,2654,Y,N,mozilla,rf
CALENDAR-395617,319,N,N,mozilla,rf
CALENDAR-449031,1,N,N,mozilla,rf
CAMINO_GRAVEYARD-232828,136,N,N,mozilla,rf
CAMINO_GRAVEYARD-239217,291,N,Y,mozilla,rf
