tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,classifier,balancing,resampling,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
873,0,69,0,Fold03,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold03,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold03,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
353,520,24,45,Fold03,0.42250530785562634,0.07964601769911504,0.9363395225464191,0.507992770122767,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
353,520,24,45,Fold03,0.42250530785562634,0.07964601769911504,0.9363395225464191,0.507992770122767,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
353,520,24,45,Fold03,0.42250530785562634,0.07964601769911504,0.9363395225464191,0.507992770122767,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
353,520,24,45,Fold03,0.42250530785562634,0.07964601769911504,0.9363395225464191,0.507992770122767,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
353,520,24,45,Fold03,0.42250530785562634,0.07964601769911504,0.9363395225464191,0.507992770122767,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
353,520,24,45,Fold03,0.42250530785562634,0.07964601769911504,0.9363395225464191,0.507992770122767,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
382,491,24,46,Fold04,0.45387062566277836,0.0856610800744879,0.9408866995073891,0.5132738897909385,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold05,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold05,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold05,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold05,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold05,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold05,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
873,0,69,0,Fold05,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
373,500,21,48,Fold05,0.4469214437367304,0.08759124087591241,0.9467005076142132,0.5171458742450628,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
360,513,20,50,Fold06,0.43478260869565216,0.08880994671403197,0.9473684210526315,0.5180891838833317,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
360,513,20,50,Fold06,0.43478260869565216,0.08880994671403197,0.9473684210526315,0.5180891838833317,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
360,513,20,50,Fold06,0.43478260869565216,0.08880994671403197,0.9473684210526315,0.5180891838833317,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
360,513,20,50,Fold06,0.43478260869565216,0.08880994671403197,0.9473684210526315,0.5180891838833317,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
360,513,20,50,Fold06,0.43478260869565216,0.08880994671403197,0.9473684210526315,0.5180891838833317,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,1087,2
